ciclo,desc_ai,desc_capitulo,desc_concepto,desc_ff,desc_funcion,desc_gpo_funcional,desc_modalidad,desc_partida_especifica,desc_partida_generica,desc_pp,desc_ramo,desc_subfuncion,desc_tipogasto,desc_ur,entidad_federativa,gpo_funcional,id_ai,id_capitulo,id_clave_cartera,id_concepto,id_entidad_federativa,id_ff,id_funcion,id_modalidad,id_partida_especifica,id_partida_generica,id_pp,id_ramo,id_subfuncion,id_tipogasto,id_ur,monto_adefas,monto_aprobado,monto_devengado,monto_ejercicio,monto_ejercido,monto_modificado,monto_pagado
2018,Regulación eficiente de las comunicaciones y los transportes,Servicios Generales,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",Recursos fiscales,Comunicaciones,Desarrollo Económico,"Planeación, seguimiento y evaluación de políticas públicas",Servicios de vigilancia,Servicios de vigilancia,"Definición, conducción y supervisión de la política de comunicaciones y transportes",Comunicaciones y Transportes,Comunicaciones,Gasto corriente,Centro SCT Colima,Ciudad de México,3,8,3000,0,3300,9,1,6,P,33801,338,1,9,1,1,626,,21680.00,,,,21680.00,0.00
2018,Oferta de productos básicos a precios competitivos,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",Subsidios y Subvenciones,Recursos fiscales,Protección Social,Desarrollo Social,Sujetos a reglas de operación,Subsidios al consumo,Subvenciones al consumo,"Programa de abasto rural a cargo de Diconsa, SA de CV",Desarrollo Social,Otros Grupos Vulnerables,Gasto corriente,"Diconsa, S.A. de C.V.",Tamaulipas,2,12,4000,0,4300,28,1,6,S,43701,437,53,20,8,1,VSS,,64792000.00,,,,64792000.00,9569000.00
2018,Generación de energía eléctrica,Servicios Generales,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de servicios públicos,Servicios para capacitación a servidores públicos,Servicios de capacitación,Operación y mantenimiento de las centrales generadoras de energía eléctrica,Comisión Federal de Electricidad,Electricidad,Gasto corriente,CFE Consolidado,San Luis Potosí,3,13,3000,0,3300,24,4,3,E,33401,334,561,53,5,1,TVV,,127527.00,,,,127527.00,0.00
2018,Servicios de apoyo administrativo,Materiales y Suministros,Materiales y Artículos de Construcción y de Reparación,Recursos fiscales,Transporte,Desarrollo Económico,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Artículos metálicos para la construcción,Artículos metálicos para la construcción,Actividades de apoyo administrativo,Comunicaciones y Transportes,Otros Relacionados con Transporte,Gasto corriente,Unidad de Tecnologías de Información y Comunicaciones,Ciudad de México,3,2,2000,0,2400,9,1,5,M,24701,247,1,9,6,1,713,,5000.00,,,,5000.00,0.00
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Servicios Personales,Seguridad Social,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,Aportaciones al Sistema de Ahorro para el Retiro,Aportaciones al sistema para el retiro,"Dirección, soporte jurídico electoral y apoyo logístico",Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Distritales Ejecutivas,Baja California,1,1,1000,0,1400,2,1,3,R,14301,143,8,22,6,1,300,,87182.00,,,,87182.00,14017.85
2018,Fomento y regulación de las actividades económicas y sociales para la protección del medio ambiente y recursos naturales,Servicios Personales,Seguridad Social,Recursos fiscales,Protección Ambiental,Desarrollo Social,Regulación y supervisión,Aportaciones al Sistema de Ahorro para el Retiro,Aportaciones al sistema para el retiro,Regulación ambiental,Medio Ambiente y Recursos Naturales,Otros de Protección Ambiental,Gasto corriente,Delegación Federal en Yucatán,Yucatán,2,6,1000,0,1400,31,1,1,G,14301,143,3,16,6,1,151,,114144.00,,,,114144.00,17906.00
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Materiales y Suministros,"Combustibles, Lubricantes y Aditivos",Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,"Combustibles, lubricantes y aditivos para vehículos terrestres, aéreos, marítimos, lacustres y fluviales asignados a servidores públicos","Combustibles, lubricantes y aditivos",Capacitación y educación para el ejercicio democrático de la ciudadanía,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Sinaloa,1,1,2000,0,2600,25,1,3,R,26104,261,3,22,6,1,200,,19338.00,,,,19338.00,3000.00
2018,Servicios de apoyo administrativo,Servicios Generales,Servicios de Arrendamiento,Recursos fiscales,Justicia,Gobierno,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Arrendamiento de mobiliario,"Arrendamiento de mobiliario y equipo de administración, educacional y recreativo",Actividades de apoyo administrativo,Procuraduría General de la República,Procuración de Justicia,Gasto corriente,Oficialía Mayor,Ciudad de México,1,2,3000,0,3200,9,1,2,M,32302,323,1,17,2,1,800,,50448.00,,,,50448.00,0.00
2018,Prestaciones sociales y culturales,Servicios Generales,Servicios Básicos,Ingresos Propios,Protección Social,Desarrollo Social,Prestación de servicios públicos,Servicio de energía eléctrica,Energía eléctrica,Prestaciones sociales,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Familia e Hijos,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Durango,2,11,3000,0,3100,10,4,6,E,31101,311,45,51,3,1,GYN,,0.00,,,,185900.00,184378.00
2018,Cobertura de la atención médica curativa,Servicios Generales,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",Ingresos Propios,Salud,Desarrollo Social,Prestación de servicios públicos,Mantenimiento y conservación de maquinaria y equipo,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",Atención a la salud,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Ciudad de México,2,4,3000,0,3500,9,4,3,E,35701,357,44,51,2,1,GYN,,67287969.00,,,,55879830.00,4892051.00
2018,Diseño y aplicación de la política educativa,Servicios Generales,Servicios de Traslado y Viáticos,Recursos fiscales,Educación,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas",Pasajes terrestres nacionales para labores en campo y de supervisión,Pasajes terrestres,Diseño de la política educativa,Educación Pública,Otros Servicios Educativos y Actividades Inherentes,Gasto corriente,Unidad de Asuntos Jurídicos y Transparencia,Ciudad de México,2,10,3000,0,3700,9,1,5,P,37201,372,1,11,6,1,111,,240000.00,,,,231000.00,35324.00
2018,"Oportunidad en la atención curativa, quirúrgica, hospitalaria y de rehabilitación",Servicios Personales,Otras Prestaciones Sociales y Económicas,Ingresos Propios,Salud,Desarrollo Social,Prestación de servicios públicos,Compensación garantizada,Prestaciones contractuales,Atención a la salud,Instituto Mexicano del Seguro Social,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto Mexicano del Seguro Social,Colima,2,4,1000,0,1500,6,4,3,E,15402,154,11,50,2,1,GYR,,443466.00,,,,470912.00,76581.71
2018,Sistema Nacional de Información Estadística y Geográfica,Servicios Generales,Servicios de Traslado y Viáticos,Recursos fiscales,Otros Servicios Generales,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",Viáticos nacionales para servidores públicos en el desempeño de funciones oficiales,Viáticos en el país,Censos económicos,Información Nacional Estadística y Geográfica,Servicios Estadísticos,Gasto corriente,Instituto Nacional de Estadística y Geografía,Michoacán,1,1,3000,0,3700,16,1,8,P,37504,375,5,40,2,1,100,,9250.00,,,,9250.00,2088.18
2018,Sistema Nacional de Protección Civil,Servicios Generales,Servicios de Arrendamiento,Recursos fiscales,Asuntos de Orden Público y de Seguridad Interior,Gobierno,Desastres naturales,"Arrendamiento de vehículos terrestres, aéreos, marítimos, lacustres y fluviales para servidores públicos",Arrendamiento de equipo de transporte,Coordinación del sistema nacional de protección civil,Gobernación,Protección Civil,Gasto corriente,Dirección General para la Gestión de Riesgos,Ciudad de México,1,15,3000,0,3200,9,1,7,N,32505,325,1,4,2,1,122,,204691.00,,,,0.00,0.00
2018,Ordenación y regularización de la propiedad rural y urbana,Servicios Personales,Seguridad Social,Recursos fiscales,Vivienda y Servicios a la Comunidad,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas",Cuotas para el seguro de gastos médicos del personal civil,Aportaciones para seguros,Política de desarrollo urbano y ordenamiento del territorio,"Desarrollo Agrario, Territorial y Urbano",Urbanización,Gasto corriente,Dirección General de Concertación Social,Ciudad de México,2,10,1000,0,1400,9,1,2,P,14403,144,5,15,1,1,313,,129204.00,,,,135751.16,38848.16
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Servicios Personales,Seguridad Social,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,Cuotas para el seguro de separación individualizado,Aportaciones para seguros,"Otorgamiento de prerrogativas a partidos políticos, fiscalización de sus recursos y administración de los tiempos del estado en radio y televisión",Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Chiapas,1,1,1000,0,1400,7,1,3,R,14404,144,9,22,6,1,200,,43166.00,,,,43166.00,0.00
2018,Sistema Nacional de Salud organizado e integrado,Servicios Personales,Seguridad Social,Recursos fiscales,Salud,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas","Seguro de responsabilidad civil, asistencia legal y otros seguros",Aportaciones para seguros,Asistencia social y protección del paciente,Salud,Rectoría del Sistema de Salud,Gasto corriente,Unidad Coordinadora de Vinculación y Participación Social,Ciudad de México,2,14,1000,0,1400,9,1,3,P,14406,144,13,12,4,1,170,,29793.00,,,,29793.00,793.44
2018,Regulación eficiente de las comunicaciones y los transportes,Servicios Generales,Servicios de Traslado y Viáticos,Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,Pasajes aéreos nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Pasajes aéreos,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,Comunicaciones y Transportes,Otros Relacionados con Transporte,Gasto corriente,Centro SCT Sonora,Sonora,3,8,3000,0,3700,26,1,5,G,37104,371,1,9,6,1,646,,13785.00,,,,13785.00,0.00
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Servicios Generales,Servicios de Traslado y Viáticos,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,Viáticos nacionales para servidores públicos en el desempeño de funciones oficiales,Viáticos en el país,Actualización del padrón electoral y expedición de la credencial para votar,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Distritales Ejecutivas,Quintana Roo,1,1,3000,0,3700,23,1,3,R,37504,375,5,22,6,1,300,,44618.00,,,,44618.00,23832.17
2018,"Pago de pensiones por retiro, cesantía en edad avanzada y vejez",Servicios Personales,Seguridad Social,Recursos fiscales,Protección Social,Desarrollo Social,Pensiones y jubilaciones,Aportaciones al Sistema de Ahorro para el Retiro,Aportaciones al sistema para el retiro,Pensiones por cesantía,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Edad Avanzada,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Baja California,2,8,1000,0,1400,2,1,6,J,14301,143,24,51,2,1,GYN,,2920.00,,,,2920.00,0.00
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Materiales y Suministros,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,Materiales y útiles de oficina,"Materiales, útiles y equipos menores de oficina",Capacitación y educación para el ejercicio democrático de la ciudadanía,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Distritales Ejecutivas,Oaxaca,1,1,2000,0,2100,20,1,3,R,21101,211,3,22,6,1,300,,378253.00,,,,378253.00,230985.72
2018,Promoción de la salud y prevención y control de enfermedades fortalecidas e integradas sectorial e intersectorialmente,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",Subsidios y Subvenciones,Recursos fiscales,Salud,Desarrollo Social,Otros subsidios,Subsidios a Entidades Federativas y Municipios,Subsidios a Entidades Federativas y Municipios,"Prevención y control de sobrepeso, obesidad y diabetes",Salud,Prestación de Servicios de Salud a la Comunidad,Gasto corriente,Dirección General de Promoción de la Salud,Ciudad de México,2,15,4000,0,4300,9,1,3,U,43801,438,8,12,1,1,310,,0.00,,,,39356161.00,39356161.00
2018,"Apoyo al ingreso, a la salud y a la educación de las familias en pobreza",Servicios Generales,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",Recursos fiscales,Protección Social,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas",Mantenimiento y conservación de bienes informáticos,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información","Promoción y evaluación de la política de desarrollo social y comunitario, la participación y la cohesión social",Desarrollo Social,Otros Grupos Vulnerables,Gasto corriente,Delegación SEDESOL en el Distrito Federal,Ciudad de México,2,8,3000,0,3500,9,1,6,P,35301,353,2,20,8,1,129,,51500.00,,,,51500.00,38625.00
2018,Servicios de incorporación y recaudación,Materiales y Suministros,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",Ingresos Propios,Salud,Desarrollo Social,Prestación de servicios públicos,Materiales y útiles de impresión y reproducción,Materiales y útiles de impresión y reproducción,Recaudación de ingresos obrero patronales,Instituto Mexicano del Seguro Social,Generación de Recursos para la Salud,Gasto corriente,Instituto Mexicano del Seguro Social,Tamaulipas,2,5,2000,0,2100,28,4,3,E,21201,212,6,50,3,1,GYR,,6800.00,,,,6800.00,0.00
2018,"Oportunidad en la atención curativa, quirúrgica, hospitalaria y de rehabilitación",Materiales y Suministros,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",Ingresos Propios,Salud,Desarrollo Social,Prestación de servicios públicos,Material de limpieza,Material de limpieza,Atención a la salud,Instituto Mexicano del Seguro Social,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto Mexicano del Seguro Social,Sinaloa,2,4,2000,0,2100,25,4,3,E,21601,216,11,50,2,1,GYR,,5618912.00,,,,6229148.00,-6314653.48
2018,Otros Servicios de Salud,Servicios Personales,Otras Prestaciones Sociales y Económicas,Recursos fiscales,Salud,Desarrollo Social,Prestación de servicios públicos,Asignaciones adicionales al sueldo,Prestaciones contractuales,Suministro de claves de medicamentos,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Baja California Sur,2,5,1000,0,1500,3,1,3,E,15403,154,18,51,2,1,GYN,,6631.00,,,,6631.00,2000.00
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Servicios Personales,Previsiones,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,Previsiones para aportaciones al ISSSTE,"Previsiones de carácter laboral, económica y de seguridad social","Dirección, soporte jurídico electoral y apoyo logístico",Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Guanajuato,1,1,1000,0,1600,11,1,3,R,16104,161,8,22,6,1,200,,6841.00,,,,6841.00,0.00
2018,Oportunidad en la prestación del servicio de guardería,Materiales y Suministros,Materiales y Artículos de Construcción y de Reparación,Ingresos Propios,Protección Social,Desarrollo Social,Prestación de servicios públicos,Productos minerales no metálicos,Productos minerales no metálicos,Servicios de guardería,Instituto Mexicano del Seguro Social,Familia e Hijos,Gasto corriente,Instituto Mexicano del Seguro Social,Veracruz,2,9,2000,0,2400,30,4,6,E,24101,241,7,50,3,1,GYR,,63000.00,,,,63000.00,0.00
2018,Impartición de justicia en materia fiscal y administrativa,Servicios Generales,Servicios de Traslado y Viáticos,Recursos fiscales,Justicia,Gobierno,Prestación de servicios públicos,Pasajes aéreos nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Pasajes aéreos,Impartición de justicia fiscal y administrativa,Tribunal Federal de Justicia Administrativa,Impartición de Justicia,Gasto corriente,Tribunal Federal de Justicia Administrativa con sede en la Ciudad de México,Ciudad de México,1,3,3000,0,3700,9,1,2,E,37104,371,1,32,1,1,110,,2089450.00,,,,2089450.00,71395.00
2018,Prestaciones sociales y culturales,Servicios Generales,"Servicios Financieros, Bancarios y Comerciales",Ingresos Propios,Protección Social,Desarrollo Social,Prestación de servicios públicos,Fletes y maniobras,Fletes y maniobras,Prestaciones sociales,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Familia e Hijos,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Chihuahua,2,11,3000,0,3400,8,4,6,E,34701,347,45,51,3,1,GYN,,74760.00,,,,78240.00,21242.00
2018,"Garantizar el derecho de los contribuyentes a recibir justicia en materia fiscal, en el orden federal",Servicios Generales,Servicios de Arrendamiento,Recursos fiscales,Asuntos Financieros y Hacendarios,Gobierno,Prestación de servicios públicos,Arrendamiento de edificios y locales,Arrendamiento de edificios,Protección y defensa de los contribuyentes,Entidades no Sectorizadas,Asuntos Hacendarios,Gasto corriente,Procuraduría de la Defensa del Contribuyente,Ciudad de México,1,22,3000,0,3200,9,1,5,E,32201,322,28,47,2,1,AYI,,66190694.00,,,,56793080.82,6312651.87
2018,Sistema Nacional de Información Estadística y Geográfica,Servicios Personales,Remuneraciones Adicionales y Especiales,Recursos fiscales,Otros Servicios Generales,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",Aguinaldo o gratificación de fin de año,"Primas de vacaciones, dominical y gratificación de fin de año",Producción y difusión de información estadística y geográfica,Información Nacional Estadística y Geográfica,Servicios Estadísticos,Gasto corriente,Instituto Nacional de Estadística y Geografía,San Luis Potosí,1,1,1000,0,1300,24,1,8,P,13202,132,2,40,2,1,100,,8064496.00,,,,8064496.00,0.00
2018,Personal activo y jubilado saludable y con calidad de vida,Servicios Personales,Otras Prestaciones Sociales y Económicas,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de servicios públicos,Otras prestaciones,Otras prestaciones sociales y económicas,Servicios médicos al personal de Pemex,Petróleos Mexicanos,Petróleo y Gas Natural (Hidrocarburos),Gasto corriente,Pemex Consolidado,Estado de México,3,231,1000,0,1500,15,4,3,E,15901,159,13,52,2,1,TYY,,321604.00,,,,307631.00,51935.00
2018,Regulación eficiente del sector energético,Servicios Personales,Remuneraciones Adicionales y Especiales,Recursos fiscales,Combustibles y Energía,Desarrollo Económico,"Planeación, seguimiento y evaluación de políticas públicas",Aguinaldo o gratificación de fin de año,"Primas de vacaciones, dominical y gratificación de fin de año",Coordinación de la política energética en hidrocarburos,Energía,Petróleo y Gas Natural (Hidrocarburos),Gasto corriente,Unidad de Políticas de Transformación Industrial,Ciudad de México,3,4,1000,0,1300,9,1,3,P,13202,132,3,18,2,1,530,,35422.00,,,,35422.00,858.09
2018,Conservación y Manejo Sustentable de los Ecosistemas y su Biodiversidad,Servicios Generales,Servicios de Arrendamiento,Recursos fiscales,Protección Ambiental,Desarrollo Social,Regulación y supervisión,Arrendamiento de edificios y locales,Arrendamiento de edificios,Sistema nacional de áreas naturales protegidas,Medio Ambiente y Recursos Naturales,Protección de la Diversidad Biológica y del Paisaje,Gasto corriente,Comisión Nacional de Áreas Naturales Protegidas,Ciudad de México,2,7,3000,0,3200,9,1,1,G,32201,322,13,16,5,1,F00,,1714919.00,,,,1714919.00,0.00
2018,"Oportunidad en la atención curativa, quirúrgica, hospitalaria y de rehabilitación",Servicios Personales,Remuneraciones Adicionales y Especiales,Ingresos Propios,Salud,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Aguinaldo o gratificación de fin de año,"Primas de vacaciones, dominical y gratificación de fin de año",Actividades de apoyo administrativo,Instituto Mexicano del Seguro Social,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto Mexicano del Seguro Social,Hidalgo,2,4,1000,0,1300,13,4,3,M,13202,132,1,50,2,1,GYR,,3564686.00,,,,4173970.00,646726.13
2018,Política de ingresos equitativa y promotora de la competitividad,Servicios Generales,Servicios de Traslado y Viáticos,Recursos fiscales,Asuntos Financieros y Hacendarios,Gobierno,Prestación de servicios públicos,Pasajes terrestres nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Pasajes terrestres,Recaudación de las contribuciones federales,Hacienda y Crédito Público,Asuntos Hacendarios,Gasto corriente,Servicio de Administración Tributaria,Ciudad de México,1,3,3000,0,3700,9,1,5,E,37204,372,26,6,2,1,E00,,0.00,,,,1135568.73,342408.57
2018,"Carreteras eficientes, seguras y suficientes",Materiales y Suministros,"Combustibles, Lubricantes y Aditivos",Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,"Combustibles, lubricantes y aditivos para vehículos terrestres, aéreos, marítimos, lacustres y fluviales destinados a servicios públicos y la operación de programas públicos","Combustibles, lubricantes y aditivos","Supervisión, regulación, inspección, verificación y servicios administrativos de construcción y conservación de carreteras",Comunicaciones y Transportes,Transporte por Carretera,Gasto corriente,Centro SCT Puebla,Puebla,3,3,2000,0,2600,21,1,5,G,26102,261,3,9,1,1,641,,344237.00,,,,344237.00,12879.96
2018,Impartir justicia en el ámbito de su competencia,Servicios Generales,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",Recursos fiscales,Justicia,Gobierno,Específicos,Información en medios masivos derivada de la operación y administración de las dependencias y entidades,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",Otras actividades,Poder Judicial,Impartición de Justicia,Gasto corriente,Consejo de la Judicatura Federal,Baja California,1,3,3000,0,3300,2,1,2,R,33605,336,1,3,1,1,110,,2493224.00,,,,2493224.00,677567.91
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Servicios Personales,Remuneraciones Adicionales y Especiales,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,Primas de vacaciones y dominical,"Primas de vacaciones, dominical y gratificación de fin de año",Capacitación y educación para el ejercicio democrático de la ciudadanía,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,San Luis Potosí,1,1,1000,0,1300,24,1,3,R,13201,132,3,22,6,1,200,,13434.00,,,,13434.00,0.00
2018,Instrumentación de la política laboral,Servicios Generales,Servicios de Traslado y Viáticos,Recursos fiscales,"Asuntos Económicos, Comerciales y Laborales en General",Desarrollo Económico,Prestación de servicios públicos,Pasajes terrestres nacionales para labores en campo y de supervisión,Pasajes terrestres,Ejecución de los programas y acciones de la política laboral,Trabajo y Previsión Social,Asuntos Laborales Generales,Gasto corriente,Delegación Federal del Trabajo en México,Estado de México,3,5,3000,0,3700,15,1,1,E,37201,372,3,14,2,1,135,,1071697.00,,,,1071697.00,155597.70
2018,Gasto público transparente y orientado a resultados,Servicios Personales,Seguridad Social,Recursos fiscales,Asuntos Financieros y Hacendarios,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",Aportaciones al Sistema de Ahorro para el Retiro,Aportaciones al sistema para el retiro,Diseño y conducción de la política de gasto público,Hacienda y Crédito Público,Asuntos Hacendarios,Gasto corriente,Dirección General Jurídica de Egresos,Ciudad de México,1,4,1000,0,1400,9,1,5,P,14301,143,2,6,2,1,418,,59822.00,,,,59725.14,8168.14
2018,Distribución de energía eléctrica,Servicios Generales,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de servicios públicos,Otras asesorías para la operación de programas,"Servicios legales, de contabilidad, auditoría y relacionados",Operación y mantenimiento de la infraestructura del proceso de distribución de energía eléctrica,Comisión Federal de Electricidad,Electricidad,Gasto corriente,CFE Consolidado,Oaxaca,3,16,3000,0,3300,20,4,3,E,33104,331,580,53,5,1,TVV,,1054421.00,,,,1054421.00,2951.00
2018,Tecnificación e innovación de las actividades del sector,Servicios Generales,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",Recursos fiscales,"Ciencia, Tecnología e Innovación",Desarrollo Económico,Prestación de servicios públicos,"Instalación, reparación y mantenimiento de equipo e instrumental médico y de laboratorio","Instalación, reparación y mantenimiento de equipo e instrumental médico y de laboratorio",Generación de proyectos de investigación,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",Servicios Científicos y Tecnológicos,Gasto corriente,"Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias",Ciudad de México,3,7,3000,0,3500,9,1,8,E,35401,354,6,8,3,1,JAG,,2287800.00,,,,2287800.00,762600.00
2018,Fomento y promoción de la cultura,Servicios Generales,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",Recursos fiscales,"Recreación, Cultura y Otras Manifestaciones Sociales",Desarrollo Social,Prestación de servicios públicos,"Servicios de lavandería, limpieza e higiene",Servicios de limpieza y manejo de desechos,Producción y transmisión de materiales culturales y artísticos,Cultura,Cultura,Gasto corriente,Televisión Metropolitana S.A. de C.V.,Ciudad de México,2,8,3000,0,3500,9,1,4,E,35801,358,13,48,2,1,MHL,,2311749.00,,,,2311749.00,0.00
2018,Otros Servicios de Salud,Materiales y Suministros,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",Ingresos Propios,Salud,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Material de apoyo informativo,Material impreso e información digital,Gastos administrativos por operación de fondos y seguros,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Yucatán,2,5,2000,0,2100,31,4,3,M,21501,215,2,51,2,1,GYN,,72435.00,,,,24096.00,0.00
2018,Función pública y buen gobierno,Materiales y Suministros,Alimentos y Utensilios,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo a la función pública y al mejoramiento de la gestión,Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,Productos alimenticios para personas,Actividades de apoyo a la función pública y buen gobierno,Medio Ambiente y Recursos Naturales,Función Pública,Gasto corriente,Comisión Nacional del Agua,Veracruz,1,1,2000,0,2200,30,1,3,O,22104,221,1,16,4,1,B00,,5500.00,,,,11000.00,0.00
2018,Investigación del delito federal,Servicios Personales,Seguridad Social,Recursos fiscales,Justicia,Gobierno,Prestación de servicios públicos,Cuotas para el seguro de vida del personal civil,Aportaciones para seguros,Representación jurídica de la federación en el ámbito nacional e internacional,Procuraduría General de la República,Procuración de Justicia,Gasto corriente,Dirección General de Constitucionalidad,Ciudad de México,1,4,1000,0,1400,9,1,2,E,14401,144,8,17,2,1,211,,561343.00,,,,338259.21,150545.00
2018,"TURISSSTE, Agencias de Servicios Turísticos",Materiales y Suministros,Materiales y Artículos de Construcción y de Reparación,Ingresos Propios,Protección Social,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Material eléctrico y electrónico,Material eléctrico y electrónico,Gastos administrativos por operación de fondos y seguros,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Otros de Seguridad Social y Asistencia Social,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Ciudad de México,2,14,2000,0,2400,9,4,6,M,24601,246,2,51,9,1,GYN,,45245.00,,,,200975.00,163270.00
