ciclo,desc_ai,desc_capitulo,desc_concepto,desc_ff,desc_funcion,desc_gpo_funcional,desc_modalidad,desc_partida_especifica,desc_partida_generica,desc_pp,desc_ramo,desc_subfuncion,desc_tipogasto,desc_ur,entidad_federativa,gpo_funcional,id_ai,id_capitulo,id_clave_cartera,id_concepto,id_entidad_federativa,id_ff,id_funcion,id_modalidad,id_partida_especifica,id_partida_generica,id_pp,id_ramo,id_subfuncion,id_tipogasto,id_ur,monto_adefas,monto_aprobado,monto_devengado,monto_ejercicio,monto_ejercido,monto_modificado,monto_pagado
2017,"Carreteras eficientes, seguras y suficientes",,Refacciones y accesorios menores de equipo de transporte,Recursos fiscales,Transporte,Desarrollo Económico,Proyectos de Inversión,,,Proyectos de construcción de carreteras,Comunicaciones y Transportes,Transporte por Carretera,Gasto de obra pública,Centro SCT Jalisco,Jalisco,3,3,,10096340016,29601,14,1,5,K,,,3,9,1,3,634,0.00,56600.00,0.00,0.00,,0.00,0.00
2017,Promoción y coordinación de las políticas publicas para el desarrollo de los pueblos y comunidades indígenas,,Vestuario y uniformes,Recursos fiscales,Protección Social,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas",,,Planeación y Articulación de la Acción Pública hacia los Pueblos Indígenas,Entidades no Sectorizadas,Indígenas,Gasto corriente,Comisión Nacional para el Desarrollo de los Pueblos Indígenas,Baja California,2,16,,00000000000,27101,2,1,6,P,,,13,47,7,1,AYB,0.00,25800.00,6000.00,6000.00,,6000.00,6000.00
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Previsiones para aportaciones al seguro de cesantía en edad avanzada y vejez,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,,,Actualización del padrón electoral y expedición de la credencial para votar,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Durango,1,1,,00000000000,16107,10,1,3,R,,,5,22,6,1,200,0.00,2339.00,0.00,0.00,,0.00,0.00
2017,"Comercialización de petróleo crudo, gas, petrolíferos y petroquímicos y mantenimiento de instalaciones",,Aportaciones de seguridad social contractuales,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de Servicios Públicos,,,"Comercialización de petróleo, gas, petrolíferos y petroquímicos",Petróleos Mexicanos,Petróleo y Gas Natural (Hidrocarburos),Gasto corriente,Pemex Consolidado,Oaxaca,3,228,,00000000000,14104,20,4,3,E,,,11,52,2,1,TYY,0.00,5544607.00,393465.00,393465.00,,393461.00,393465.00
2017,"Apoyo al ingreso, a la salud y a la educación de las familias en pobreza",,Servicio postal,Recursos fiscales,Protección Social,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas",,,"Promoción y evaluación de la política de desarrollo social y comunitario, la participación y la cohesión social",Desarrollo Social,Otros Grupos Vulnerables,Gasto corriente,Delegación SEDESOL en Yucatán,Yucatán,2,8,,00000000000,31801,31,1,6,P,,,2,20,8,1,151,0.00,0.00,7465.00,7465.00,,7465.00,7465.00
2017,Derechos humanos y prevención de la discriminación,,Viáticos en el extranjero para servidores públicos en el desempeño de comisiones y funciones oficiales,Recursos fiscales,Justicia,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",,,Promover la Protección de los Derechos Humanos y Prevenir la Discriminación,Gobernación,Derechos Humanos,Gasto corriente,Consejo Nacional para Prevenir la Discriminación,Ciudad de México,1,8,,00000000000,37602,9,1,2,P,,,24,4,4,1,EZQ,0.00,577626.00,116688.90,116688.90,,116688.90,116688.90
2017,Regulación eficiente del sector energético,,Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,Recursos fiscales,Combustibles y Energía,Desarrollo Económico,"Planeación, seguimiento y evaluación de políticas públicas",,,Coordinación de la política energética en hidrocarburos,Energía,Petróleo y Gas Natural (Hidrocarburos),Gasto corriente,Subsecretaría de Hidrocarburos,Ciudad de México,3,4,,00000000000,22104,9,1,3,P,,,3,18,2,1,500,0.00,20600.00,15199.00,15199.00,,15199.00,15199.00
2017,Otros Servicios de Salud,,Compensaciones adicionales por servicios especiales,Ingresos Propios,Salud,Desarrollo Social,Prestación de Servicios Públicos,,,Atención a la Salud,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Michoacán,2,5,,00000000000,13407,16,4,3,E,,,44,51,2,1,GYN,0.00,0.00,58250.00,58250.00,,58250.00,58250.00
2017,Promover acciones de desarrollo regional,,Subsidios a Entidades Federativas y Municipios,Recursos fiscales,Otras Industrias y Otros Asuntos Económicos,Desarrollo Económico,Otros Subsidios,,,Programas Regionales,Provisiones Salariales y Económicas,Otros Asuntos Económicos,Gasto de obra pública,Unidad de Política y Control Presupuestario,Morelos,3,4,,00000000000,43801,17,1,9,U,,,22,23,3,3,411,0.00,0.00,43341018.18,43341018.18,,43341018.18,43341018.18
2017,Impartición de Justicia en materia agraria,,"Impresiones de documentos oficiales para la prestación de servicios públicos, identificación, formatos administrativos y fiscales, formas valoradas, certificados y títulos",Recursos fiscales,Justicia,Gobierno,Prestación de Servicios Públicos,,,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,Tribunales Agrarios,Impartición de Justicia,Gasto corriente,Tribunales Unitarios Agrarios,Coahuila,1,3,,00000000000,33603,5,1,2,E,,,1,31,1,1,200,0.00,3300.00,9477.20,9477.20,,9477.20,9477.20
2017,"Carreteras eficientes, seguras y suficientes",,Congresos y convenciones,Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,,,"Supervisión, regulación, inspección, verificación y servicios administrativos de construcción y conservación de carreteras",Comunicaciones y Transportes,Transporte por Carretera,Gasto corriente,Dirección General de Carreteras,Ciudad de México,3,3,,00000000000,38301,9,1,5,G,,,3,9,1,1,210,0.00,192000.00,0.00,0.00,,0.00,0.00
2017,Diseño y aplicación de la política educativa,,Artículos metálicos para la construcción,Recursos fiscales,Educación,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas",,,Diseño de la Política Educativa,Educación Pública,Otros Servicios Educativos y Actividades Inherentes,Gasto corriente,"Subsecretaría de Planeación, Evaluación y Coordinación",Ciudad de México,2,10,,00000000000,24701,9,1,5,P,,,1,11,6,1,200,71.35,5091.00,11266.06,11266.06,,11266.06,11194.71
2017,Elevar el ingreso de los productores y el empleo rural,,Pasajes aéreos nacionales para labores en campo y de supervisión,Recursos fiscales,"Agropecuaria, Silvicultura, Pesca y Caza",Desarrollo Económico,Sujetos a Reglas de Operación,,,Programa de Apoyos a Pequeños Productores,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",Agropecuaria,Gasto corriente por concepto de gastos indirectos de programas de subsidios,Delegación en Querétaro,Querétaro,3,6,,00000000000,37101,22,1,2,S,,,266,8,1,7,142,0.00,0.00,0.00,0.00,,0.00,0.00
2017,Equidad en las relaciones de consumo,,Aportaciones al Sistema de Ahorro para el Retiro,Recursos fiscales,"Asuntos Económicos, Comerciales y Laborales en General",Desarrollo Económico,Provisión de Bienes Públicos,,,Generación y difusión de información para el consumidor,Economía,Asuntos Económicos y Comerciales en General,Gasto corriente,Procuraduría Federal del Consumidor,Quintana Roo,3,7,,00000000000,14301,23,1,1,B,,,2,10,1,1,LAT,0.00,18271.00,17630.72,17630.72,,17630.72,17630.72
2017,Apego a la Legalidad,,Pasajes terrestres nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo a la función pública y al mejoramiento de la gestión,,,Inhibición y sanción de las prácticas de corrupción,Función Pública,Función Pública,Gasto corriente,Dirección General de Información e Integración,Ciudad de México,1,3,,00000000000,37204,9,1,3,O,,,6,27,4,1,318,0.00,30816.00,0.00,0.00,,0.00,0.00
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Previsiones para los depósitos al ahorro solidario,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,,,Organización electoral nacional,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Distritales Ejecutivas,Chiapas,1,1,,00000000000,16108,7,1,3,R,,,2,22,6,1,300,0.00,3624.00,0.00,0.00,,0.00,0.00
2017,Políticas de calidad implementadas en el Sistema Nacional de Salud,,Otros servicios comerciales,Recursos fiscales,Salud,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas",,,Asistencia social y protección del paciente,Salud,Rectoría del Sistema de Salud,Gasto corriente,Comisión Nacional de Arbitraje Médico,Ciudad de México,2,25,,00000000000,33602,9,1,3,P,,,13,12,4,1,M00,0.00,946515.00,172260.00,172260.00,,172260.00,172260.00
2017,Equidad en las relaciones de consumo,,"Combustibles, lubricantes y aditivos para vehículos terrestres, aéreos, marítimos, lacustres y fluviales destinados a servicios administrativos",Recursos fiscales,"Asuntos Económicos, Comerciales y Laborales en General",Desarrollo Económico,Prestación de Servicios Públicos,,,Protección de los derechos de los consumidores y Sistema Nacional de Protección al Consumidor,Economía,Asuntos Económicos y Comerciales en General,Gasto corriente,Procuraduría Federal del Consumidor,Ciudad de México,3,7,,00000000000,26103,9,1,1,E,,,5,10,1,1,LAT,0.00,51673.00,8610.00,8610.00,,8610.00,8610.00
2017,Elevar el ingreso de los productores y el empleo rural,,Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,Recursos fiscales,"Agropecuaria, Silvicultura, Pesca y Caza",Desarrollo Económico,Sujetos a Reglas de Operación,,,Programa de Fomento a la Agricultura,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",Agropecuaria,Gasto corriente por concepto de gastos indirectos de programas de subsidios,Delegación en Puebla,Puebla,3,6,,00000000000,22104,21,1,2,S,,,259,8,1,7,141,0.00,0.00,5197.00,5197.00,,5197.00,5197.00
2017,"Micro, pequeñas y medianas empresas productivas y competitivas",,Aportaciones al FOVISSSTE,Recursos fiscales,"Asuntos Económicos, Comerciales y Laborales en General",Desarrollo Económico,"Planeación, seguimiento y evaluación de políticas públicas",,,"Instrumentación de políticas de fomento para los emprendedores y las micro, pequeñas y medianas empresas",Economía,Asuntos Económicos y Comerciales en General,Gasto corriente,Coordinación General del Programa Nacional de Financiamiento al Microempresario,Ciudad de México,3,3,,00000000000,14201,9,1,1,P,,,8,10,1,1,102,3396.56,19770.00,20379.35,20379.35,,20379.35,16982.79
2017,"Sistema financiero competitivo, eficiente y con mayor cobertura",,Servicio de telefonía celular,Recursos fiscales,Asuntos Financieros y Hacendarios,Gobierno,Regulación y supervisión,,,Regulación y supervisión de las entidades del sistema financiero mexicano,Hacienda y Crédito Público,Asuntos Financieros,Gasto corriente,Comisión Nacional Bancaria y de Valores,Ciudad de México,1,7,,00000000000,31501,9,1,5,G,,,5,6,1,1,B00,244893.75,0.00,1672991.99,1672991.99,,1673100.24,1428098.24
2017,Ordenamiento y regularización de la propiedad rural,,Compensación garantizada,Recursos fiscales,"Agropecuaria, Silvicultura, Pesca y Caza",Desarrollo Económico,Prestación de Servicios Públicos,,,Ordenamiento y regulación de la propiedad rural,"Desarrollo Agrario, Territorial y Urbano",Agropecuaria,Gasto corriente,Procuraduría Agraria,Ciudad de México,3,4,,00000000000,15402,9,1,2,E,,,3,15,1,1,QEZ,155469.58,2907773.00,2430400.19,2430400.19,,2430400.19,2274930.61
2017,Servicios de apoyo administrativo,,Vestuario y uniformes,Ingresos Propios,Protección Social,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Otros de Seguridad Social y Asistencia Social,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Querétaro,2,2,,00000000000,27101,22,4,6,M,,,1,51,9,1,GYN,0.00,0.00,6653548.00,6653548.00,,6653548.00,6653548.00
2017,Contribuir al desarrollo marítimo nacional,,Estímulos al personal operativo,Recursos fiscales,Seguridad Nacional,Gobierno,Funciones de las Fuerzas Armadas,,,Emplear el Poder Naval de la Federación para salvaguardar la soberanía y seguridad nacionales,Marina,Marina,Gasto corriente,Subsecretaría,Guerrero,1,4,,00000000000,17102,12,1,6,A,,,1,13,2,1,200,0.00,0.00,0.00,0.00,,0.00,0.00
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Primas de vacaciones y dominical,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,,,Capacitación y educación para el ejercicio democrático de la ciudadanía,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Tabasco,1,1,,00000000000,13201,27,1,3,R,,,3,22,6,1,200,0.00,10218.00,10587.00,10587.00,,10587.00,10587.00
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Gastos para operativos y trabajos de campo en áreas rurales,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,,,Organización electoral nacional,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Distritales Ejecutivas,Oaxaca,1,1,,00000000000,37901,20,1,3,R,,,2,22,6,1,300,0.00,8670.00,147199.00,147199.00,,147199.00,147199.00
2017,Aeropuertos eficientes y competitivos,,Medicinas y productos farmacéuticos,Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,,,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",Comunicaciones y Transportes,Transporte Aéreo,Gasto corriente,Centro SCT Sonora,Sonora,3,5,,00000000000,25301,26,1,5,G,,,2,9,4,1,646,0.00,45472.00,0.00,0.00,,0.00,0.00
2017,Función pública y buen gobierno,,Materiales y útiles de oficina,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo a la función pública y al mejoramiento de la gestión,,,Actividades de apoyo a la función pública y buen gobierno,Comunicaciones y Transportes,Función Pública,Gasto corriente,"Administración Portuaria Integral de Puerto Madero, S.A. de C.V.",Chiapas,1,1,,00000000000,21101,7,1,3,O,,,1,9,4,1,J3C,0.00,2320.00,2320.00,2320.00,,2320.00,2320.00
2017,Servicios de apoyo administrativo,,Otras asesorías para la operación de programas,Ingresos Propios,Salud,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Instituto Mexicano del Seguro Social,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto Mexicano del Seguro Social,Estado de México,2,2,,00000000000,33104,15,4,3,M,,,1,50,2,1,GYR,0.00,343770.00,1386060.00,1386060.00,,1386060.00,1386060.00
2017,Oportunidad en el pago de las prestaciones económicas,,Servicio de agua,Ingresos Propios,Protección Social,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Instituto Mexicano del Seguro Social,Edad Avanzada,Gasto corriente,Instituto Mexicano del Seguro Social,Puebla,2,7,,00000000000,31301,21,4,6,M,,,1,50,2,1,GYR,0.00,0.00,525.00,525.00,,345.00,525.00
2017,Educación básica de calidad,,Material eléctrico y electrónico,Recursos fiscales,Educación,Desarrollo Social,Prestación de Servicios Públicos,,,Educación Inicial y Básica Comunitaria,Educación Pública,Educación Básica,Gasto corriente,Consejo Nacional de Fomento Educativo,Ciudad de México,2,3,,00000000000,24601,9,1,5,E,,,66,11,1,1,L6W,0.00,1103757.00,1244397.37,1244397.37,,1244397.37,1244397.37
2017,"Asesoría, coordinación, difusión y apoyo de las actividades del Presidente de la República",,"Impresiones de documentos oficiales para la prestación de servicios públicos, identificación, formatos administrativos y fiscales, formas valoradas, certificados y títulos",Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",,,"Asesoría, coordinación, difusión y apoyo técnico de las actividades del Presidente de la República",Oficina de la Presidencia de la República,Presidencia / Gubernatura,Gasto corriente,Jefatura de la Oficina de la Presidencia,Ciudad de México,1,4,,00000000000,33603,9,1,3,P,,,2,2,1,1,129,0.00,234750.00,359524.60,359524.60,,359524.60,359524.60
2017,Diseño y aplicación de la política educativa,,Aportaciones al ISSSTE,Recursos fiscales,Educación,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas",,,Diseño de la Política Educativa,Educación Pública,Otros Servicios Educativos y Actividades Inherentes,Gasto corriente,Dirección General de Relaciones Internacionales,Ciudad de México,2,10,,00000000000,14101,9,1,5,P,,,1,11,6,1,161,0.00,0.00,1092608.05,1092608.05,,1092608.05,1092608.05
2017,Derechos humanos y prevención de la discriminación,,Pasajes terrestres nacionales para labores en campo y de supervisión,Recursos fiscales,Justicia,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",,,Promover la Protección de los Derechos Humanos y Prevenir la Discriminación,Gobernación,Derechos Humanos,Gasto corriente,Consejo Nacional para Prevenir la Discriminación,Ciudad de México,1,8,,00000000000,37201,9,1,2,P,,,24,4,4,1,EZQ,0.00,0.00,116861.44,116861.44,,116861.44,116861.44
2017,Regulación eficiente de las comunicaciones y los transportes,,Aportaciones al ISSSTE,Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,,,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",Comunicaciones y Transportes,Otros Relacionados con Transporte,Gasto corriente,Centro SCT Durango,Durango,3,8,,00000000000,14101,10,1,5,G,,,2,9,6,1,630,0.00,424161.00,23576.60,23576.60,,23576.60,23576.60
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Material de limpieza,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,,,Actualización del padrón electoral y expedición de la credencial para votar,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Distritales Ejecutivas,Zacatecas,1,1,,00000000000,21601,32,1,3,R,,,5,22,6,1,300,0.00,11977.00,15250.92,15250.92,,15250.93,15250.92
2017,Otros Servicios de Salud,,Honorarios,Recursos fiscales,Salud,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Gastos Administrativos por Operación de Fondos y Seguros,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Baja California Sur,2,5,,00000000000,12101,3,1,3,M,,,2,51,2,1,GYN,0.00,226118.00,0.00,0.00,,0.00,0.00
2017,Formación y capacitación de recursos humanos acordes a las necesidades y demandas de atención a la salud,,Mantenimiento y conservación de inmuebles para la prestación de servicios administrativos,Recursos fiscales,Salud,Desarrollo Social,Prestación de Servicios Públicos,,,Formación y capacitación de recursos humanos para la salud,Salud,Generación de Recursos para la Salud,Gasto corriente,Hospital Regional de Alta Especialidad de la Península de Yucatán,Yucatán,2,19,,00000000000,35101,31,1,3,E,,,10,12,3,1,NBS,0.00,202014.00,0.00,0.00,,0.00,0.00
2017,Instrumentación de la política Laboral,,Refacciones y accesorios para equipo de cómputo y telecomunicaciones,Recursos fiscales,"Asuntos Económicos, Comerciales y Laborales en General",Desarrollo Económico,"Planeación, seguimiento y evaluación de políticas públicas",,,Instrumentación de la política laboral,Trabajo y Previsión Social,Asuntos Laborales Generales,Gasto corriente,Subsecretaría de Empleo y Productividad Laboral,Ciudad de México,3,5,,00000000000,29401,9,1,1,P,,,1,14,2,1,300,0.00,1000.00,0.00,0.00,,0.00,0.00
2017,Gasto público transparente y orientado a resultados,,"Seguro de responsabilidad civil, asistencia legal y otros seguros",Recursos fiscales,Asuntos Financieros y Hacendarios,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",,,Diseño y conducción de la política de gasto público,Hacienda y Crédito Público,Asuntos Hacendarios,Gasto corriente,Subsecretaría de Egresos,Ciudad de México,1,4,,00000000000,14406,9,1,5,P,,,2,6,2,1,400,2293.67,137249.00,7097.57,7097.57,,7097.57,4803.90
2017,Sistema Nacional de Información Estadística y Geográfica,,Impresión y elaboración de material informativo derivado de la operación y administración de las dependencias y entidades,Recursos fiscales,Otros Servicios Generales,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",,,Censo Agropecuario,Información Nacional Estadística y Geográfica,Servicios Estadísticos,Gasto corriente,Instituto Nacional de Estadística y Geografía,Nuevo León,1,1,,00000000000,33604,19,1,8,P,,,3,40,2,1,100,0.00,9266.00,0.00,0.00,,0.00,0.00
2017,Servicios de apoyo administrativo,,Otras prestaciones,Recursos fiscales,"Recreación, Cultura y Otras Manifestaciones Sociales",Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Cultura,Cultura,Gasto corriente,Dirección General de Bibliotecas,Ciudad de México,2,2,,00000000000,15901,9,1,4,M,,,1,48,2,1,320,0.00,18419934.00,24029277.72,24029277.72,,24029277.72,24029277.72
2017,Cobertura de la atención médica curativa,,Compensaciones adicionales por servicios especiales,Recursos fiscales,Salud,Desarrollo Social,Prestación de Servicios Públicos,,,Atención a la Salud,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Querétaro,2,4,,00000000000,13407,22,1,3,E,,,44,51,2,1,GYN,0.00,6828951.00,8282844.00,8282844.00,,8282844.00,8282844.00
2017,Aeropuertos eficientes y competitivos,,"Combustibles, lubricantes y aditivos para vehículos terrestres, aéreos, marítimos, lacustres y fluviales destinados a servicios públicos y la operación de programas públicos",Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,,,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",Comunicaciones y Transportes,Transporte Aéreo,Gasto corriente,Centro SCT San Luis Potosí,San Luis Potosí,3,5,,00000000000,26102,24,1,5,G,,,2,9,4,1,644,0.00,133280.00,133280.00,133280.00,,133280.00,133280.00
2017,Servicios de apoyo administrativo,,Impuesto sobre nóminas,Recursos fiscales,"Ciencia, Tecnología e Innovación",Desarrollo Económico,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Consejo Nacional de Ciencia y Tecnología,Investigación Científica,Gasto corriente,Consejo Nacional de Ciencia y Tecnología,Ciudad de México,3,2,,00000000000,39801,9,1,8,M,,,1,38,1,1,90X,0.00,2644008.00,2698508.00,2698508.00,,2698508.00,2698508.00
2017,"Hacienda pública responsable, eficiente y equitativa",,Materiales y útiles de impresión y reproducción,Recursos fiscales,Asuntos Financieros y Hacendarios,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",,,Diseño y aplicación de la política económica,Hacienda y Crédito Público,Asuntos Hacendarios,Gasto corriente,Unidad de Crédito Público,Ciudad de México,1,5,,00000000000,21201,9,1,5,P,,,3,6,2,1,210,117.92,2926.00,813.92,813.92,,813.92,696.00
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Materiales y útiles consumibles para el procesamiento en equipos y bienes informáticos,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,,,"Otorgamiento de prerrogativas a partidos políticos, fiscalización de sus recursos y administración de los tiempos del estado en radio y televisión",Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Quintana Roo,1,1,,00000000000,21401,23,1,3,R,,,9,22,6,1,200,0.00,0.00,6449.60,6449.60,,6449.60,6449.60
2017,Impartición de Justicia en materia agraria,,Mantenimiento y conservación de maquinaria y equipo,Recursos fiscales,Justicia,Gobierno,Prestación de Servicios Públicos,,,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,Tribunales Agrarios,Impartición de Justicia,Gasto corriente,Tribunales Unitarios Agrarios,Quintana Roo,1,3,,00000000000,35701,23,1,2,E,,,1,31,1,1,200,0.00,6600.00,32224.22,32224.22,,32224.22,32224.22
2017,Cobertura de la atención médica curativa,,"Materiales, accesorios y suministros médicos",Ingresos Propios,Salud,Desarrollo Social,Prestación de Servicios Públicos,,,Atención a la Salud,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Coahuila,2,4,,00000000000,25401,5,4,3,E,,,44,51,2,1,GYN,0.00,0.00,1054861.00,1054861.00,,1054861.00,1054861.00
2017,Fortalecimiento de las instituciones de seguridad pública que garanticen la seguridad de la población,,Arrendamiento de edificios y locales,Recursos fiscales,Asuntos de Orden Público y de Seguridad Interior,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",,,"Implementar las políticas, programas y acciones tendientes a garantizar la seguridad pública de la Nación y sus habitantes",Gobernación,Otros Asuntos de Orden Público y Seguridad,Gasto corriente,Dirección General de Inspección y Evaluación para la Operación,Ciudad de México,1,23,,00000000000,32201,9,1,7,P,,,21,4,3,1,652,0.00,838114.00,0.00,0.00,,0.00,0.00
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Medicinas y productos farmacéuticos,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,,,Organización electoral nacional,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Oaxaca,1,1,,00000000000,25301,20,1,3,R,,,2,22,6,1,200,0.00,52.00,193.30,193.30,,193.30,193.30
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Aportaciones al seguro de cesantía en edad avanzada y vejez,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,,,Actualización del padrón electoral y expedición de la credencial para votar,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Campeche,1,1,,00000000000,14105,4,1,3,R,,,5,22,6,1,200,0.00,75795.00,88198.99,88198.99,,88198.99,88198.99
2017,Incremento de la oferta turística orientada a proyectos viables y sustentables,,Mantenimiento y rehabilitación de obras de urbanización,Recursos fiscales,Turismo,Desarrollo Económico,Proyectos de Inversión,,,Mantenimiento de infraestructura,Turismo,Turismo,Gasto de obra pública,Fondo Nacional de Fomento al Turismo,Baja California Sur,3,3,,1621W3N0003,62403,3,1,7,K,,,27,21,1,3,W3N,11700575.98,58337274.00,70691633.93,70691633.93,,70691633.93,58991057.95
2017,Servicios de apoyo administrativo,,"Materiales, accesorios y suministros médicos",Recursos fiscales,Asuntos Financieros y Hacendarios,Gobierno,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Hacienda y Crédito Público,Asuntos Hacendarios,Gasto corriente,Dirección General de Recursos Humanos,Ciudad de México,1,2,,00000000000,25401,9,1,5,M,,,1,6,2,1,711,0.00,5199.00,29560.12,29560.12,,29560.12,29560.12
2017,Sistema Nacional de Información Estadística y Geográfica,,Aportaciones al FOVISSSTE,Recursos fiscales,Otros Servicios Generales,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",,,"Planeación, Coordinación, Seguimiento y Evaluación del Sistema Nacional de Información Estadística y Geográfica",Información Nacional Estadística y Geográfica,Servicios Estadísticos,Gasto corriente,Instituto Nacional de Estadística y Geografía,Tabasco,1,1,,00000000000,14201,27,1,8,P,,,1,40,2,1,100,0.00,10246.00,0.00,0.00,,0.00,0.00
